,0,1,2,3,4
56991,4565,73526,53440,92980,69640
56992,44834,25853,94132,2892,34349
56993,16796,75578,85954,17010,30050
56994,28715,5148,44613,62781,6639
56995,28872,6722,42305,61649,82744
56996,74648,81042,57695,5034,86796
56997,65169,50551,80127,39766,42760
56998,74563,32302,9118,87895,50234
56999,19877,35422,35400,40994,99378
57000,35541,89122,68477,8404,96488
57001,8521,8427,15061,15407,15668
57002,91375,76412,99251,54785,42982
57003,47647,35849,92375,63018,97929
30783,57004,94725,79471,68898,5799
57005,95936,21626,97970,45586,41177
57006,20680,20277,94513,54581,56562
57007,73342,55421,51420,12764,63307
57008,56807,94120,79523,61716,80809
57009,40070,73816,49077,1097,56373
57010,40015,98932,6282,5735,95242
57011,80674,41766,19440,37125,73146
57012,22357,31402,73924,55178,75502
57013,48100,65460,46091,47873,61447
57014,35651,9662,38990,76551,54505
57015,26352,60519,2219,51260,75806
57016,16476,62284,65769,37246,21611
57017,21443,82918,57671,39518,48581
57018,74558,10816,85702,891,25741
57019,94281,80026,79270,20190,72232
57020,16356,91094,32700,69939,48032
57021,95046,10871,44863,97803,38053
57022,76362,73054,71201,39812,48407
57023,25243,99439,94383,4591,47939
57024,44895,60123,19974,29640,21707
57025,76879,89796,73707,38480,54017
57026,9405,59609,40127,89808,31472
57027,16571,93556,23824,6675,79557
57028,91994,22760,62592,34371,35360
57029,89854,45787,4821,57055,65766
57030,32508,85659,65243,11464,49343
57031,47841,73167,7265,82549,70843
57032,56765,89182,28029,18607,79082
57033,64172,14104,29936,14641,25644
57034,81763,60515,10810,11463,53231
57035,1404,21993,91483,75406,16893
57036,70723,3021,78639,84713,14970
57037,22336,78373,3414,70080,54537
57038,28922,23831,63894,97357,81523
57039,93441,98648,68435,74345,96849
57040,2413,62261,12468,27602,14865
11665,57041,55124,76163,38056,28791
57042,78587,144,7966,98936,15389
57043,27433,15948,21703,40487,12741
57044,31017,29056,38129,2999,39820
57045,22727,79068,21488,13215,30255
57046,84134,96792,52294,72851,14664
57047,12854,89247,32678,61114,47334
57048,80288,19448,4511,80280,28620
57049,44218,80320,31201,41337,22307
57050,40554,59529,67992,50370,687
57051,77998,57118,57029,48052,82608
57052,64256,22265,4242,69713,73018
57053,93667,15362,16095,36880,8259
57054,44796,50533,29270,39105,75738
57055,45787,57029,89854,4821,65766
57056,79497,56325,70100,45524,3767
57057,68780,67678,84892,89096,92152
57058,56737,37229,10487,17110,75765
57059,35218,64223,24921,69604,20919
57060,90561,52714,24108,74173,76474
57061,37360,43940,49072,80013,89020
57062,51981,70394,22696,65536,20778
57063,43995,77273,51244,95186,10501
57064,91084,121,9467,36297,3752
57065,17192,3374,72734,90435,46828
57066,59399,72507,59301,28029,56765
57067,53763,17195,43418,14451,21481
57068,7661,26589,38728,41353,60843
57069,89104,48127,1209,43847,87129
57070,61716,28153,28899,44953,68916
57071,45855,40542,79227,10639,71342
57072,47419,44185,44672,78010,18112
57073,2188,52104,74051,47923,81583
57074,82631,60067,92064,50118,14442
57075,89924,85306,16541,77249,87483
57076,45586,51524,60320,24095,67706
57077,78504,96584,95342,11339,24483
57078,81942,55427,94268,99412,85478
57079,80305,90356,68472,45384,27159
57080,72978,17318,61659,27663,11790
57081,85680,76775,77096,25427,24789
57082,84751,62428,45038,74367,54586
57083,93071,41169,83816,88005,87854
57084,73381,87002,23545,36728,90919
57085,90936,53835,70785,51870,37766
57086,58261,3099,7817,24337,87291
57087,77939,14746,99576,48622,7778
57088,40487,31952,7561,8407,1208
57089,73456,18973,86347,98632,95484
57090,42703,76839,70736,66576,14364
57091,49658,9574,55741,84636,28034
57092,58271,73039,91493,60359,29825
57093,9920,21280,82010,89529,75612
57094,17924,39316,59767,37916,13742
57095,11436,74387,7569,13651,43101
57096,38593,97600,29827,82782,33962
57097,69395,10445,84137,5751,91327
57098,66267,60078,3393,294,66229
57100,14625,57543,69725,40230,36271
57101,30703,32560,63157,64858,24522
57102,50370,20724,69531,67953,23529
57103,69368,56124,83139,75828,36229
57104,60573,20017,40729,27815,53862
57105,56890,8960,21354,25077,85356
57106,58660,98264,44490,91168,33271
57107,17876,39658,56561,85648,13324
57109,42102,42103,55277,8959,79137
34154,57110,74536,16234,16841,56016
57111,96122,20336,42896,27387,16188
57112,56980,23818,51712,99320,36110
57113,29659,68024,53650,89030,34373
57114,28961,46989,90319,91602,89585
57115,3408,61260,59859,39307,65183
57116,87598,27780,72119,12944,35598
57117,88274,7252,82519,74701,82161
57118,95569,29227,36736,89932,59412
57119,22742,38516,59829,81354,70392
57120,24660,84002,84771,4283,74654
57121,72344,80610,68101,51967,31096
57122,76981,50785,52689,8972,56842
57123,90388,22066,17686,88000,48991
57124,72149,92583,99569,42094,33323
57125,88667,82451,21031,21504,99723
57126,82599,168,58031,66354,51165
57127,47388,92724,90882,3578,84736
57128,86876,28035,89820,998,90019
57129,2252,82800,23815,34057,63540
57130,55760,33179,99537,59077,44641
57131,18035,6215,55494,33323,73306
57132,34308,72868,44752,64868,22282
57133,78443,7654,59586,81324,91027
57134,72156,82682,90410,31505,53942
57135,34874,43539,98074,82564,50170
57136,83773,12334,28521,15305,64425
57137,21640,46485,99468,70139,68708
57138,85703,11291,74040,11219,27968
57139,40212,68739,95340,77136,32799
57140,55320,47651,44251,87258,99900
57141,12622,80695,37816,52772,73395
57142,18771,25572,708,97950,76206
57143,95504,30793,16220,72699,81801
57144,30567,64423,76260,93562,99434
57145,7907,52478,84172,26901,27771
57146,13656,63644,13577,91643,19899
57147,93795,99950,77348,5251,99661
57148,38275,23539,83370,28117,59140
57149,55311,3747,15311,69204,82991
57150,59307,14129,26796,82630,28193
57151,29227,36736,44212,98316,76175
57152,32730,57264,14086,26038,49334
57153,19125,39791,71376,70223,47546
57154,72534,54517,70635,62956,70070
57155,7194,75026,61127,56775,24276
57156,29336,41191,95558,41568,35822
57157,92208,57666,41018,15631,38060
57158,81115,24189,47242,81121,80301
57159,11673,30204,16689,73852,87773
57160,12213,76620,14851,75382,70601
57161,68705,24436,5893,41226,37832
57162,33279,80898,94134,48410,25950
57163,57953,74822,71025,65349,71306
57164,40061,81260,94085,14167,79308
57165,6887,85049,31542,77054,55101
57166,48470,41210,20555,10401,85577
57167,77628,79507,8937,16318,46449
57168,53769,54393,97600,83251,78356
57169,48875,30173,82191,80123,15427
57170,29300,38161,29213,68408,98573
57171,29378,58605,25375,47373,86356
57172,12923,76739,82712,82267,88124
57173,56190,56189,75276,16450,24389
57174,1952,86138,45274,19123,2428
57175,19762,67044,63948,42864,41660
57176,22357,29159,54313,97247,35596
57177,73387,84905,70418,93061,70948
57178,59013,51274,4858,23565,59239
57179,73762,16863,56471,47620,71259
57180,38003,32876,42203,49999,51785
57181,44134,98960,89898,66599,1939
57182,51650,68129,86451,89583,10593
57183,2188,52104,47923,81583,68306
57184,40630,74969,83354,81794,52740
57185,46624,78369,1515,95791,66570
57186,94632,94175,59243,55713,60427
57187,28787,88712,83532,85876,39293
57188,83093,20416,2221,42246,43841
57189,22844,5197,58224,39531,67928
57190,5894,40963,13812,40104,84644
57191,66710,13302,76883,47457,75799
57192,58486,4594,977,86649,4710
57193,36891,30879,22592,74414,1209
57194,73622,76274,79810,43385,4042
57195,73898,60708,90452,9990,61252
57196,27670,23529,81475,11651,58329
57197,54432,43910,50630,64446,49142
57198,28269,18275,18722,4318,75495
57199,72522,52821,74134,8284,42513
57200,21827,480,12229,24992,4391
57201,49104,1793,15208,9905,85861
57202,43588,5569,76250,89152,38503
57203,38092,77385,18910,76611,80904
57204,71304,12212,15854,14479,20831
57205,5659,11036,68228,45121,78750
57206,85242,43442,43443,98429,90083
57207,20790,49225,88676,68882,52740
57208,75511,96903,2679,86916,4639
57209,85409,69067,57280,87603,42480
57210,32176,95667,34427,4879,93486
57211,11034,88303,76080,58379,47893
57212,51181,12804,17354,18191,83166
57213,37254,25945,12991,90648,52151
57214,30468,82221,45335,62780,66455
57215,18201,29645,4757,94260,89148
57216,1083,76126,78144,63382,73472
57217,14188,71641,35000,38373,39362
57218,84721,41132,20503,9007,68584
57219,67016,75682,7750,48411,59078
57220,35553,17944,71108,38119,72641
57221,64861,95702,67079,4591,38865
57222,2342,68840,51759,84585,74367
57223,30383,78036,91299,97238,88154
57224,42383,16527,50712,25805,30195
57225,9770,4118,24326,44388,11126
57226,4082,5699,75382,48207,31316
57227,89178,21453,64576,3647,51773
57228,30804,42032,12945,15061,7189
57229,71127,94109,26835,59152,66666
57230,63932,21356,11294,30889,2870
57231,8399,13578,56268,10657,30569
57232,36455,65593,36658,67317,93015
57233,22511,52395,76753,96460,93487
57234,60090,24106,63455,86637,48766
57235,45277,82503,2458,7234,39433
57236,10344,57653,49615,44600,97479
57237,9184,77640,87045,57653,34198
57238,67911,61862,72675,12051,57653
57239,94732,96050,89844,53247,83963
57240,1209,15668,15061,15407,47805
57241,53704,58298,63270,84701,49688
57242,61195,81441,8689,3794,51413
57243,58232,76265,68949,35482,70813
57244,20121,96192,71327,22493,29431
57245,294,24716,31690,13429,93510
57246,92538,99373,28241,49627,7820
57247,8742,28997,87574,49983,4747
57248,53414,54893,6445,89980,7570
57249,52257,16013,72907,21721,92999
57250,13316,67266,29792,76375,68428
57251,16439,25715,89163,15005,20378
57252,96571,17491,61289,66914,74870
57253,68143,7889,83470,66123,83003
57254,99604,11219,2822,75052,20273
57255,9256,49896,32525,31294,72787
57256,82916,96967,24663,67237,10845
57257,1209,33986,40339,41370,43847
57258,36831,40752,88523,91255,29786
57259,27176,90840,67271,646,64641
57260,64930,88015,79097,86307,82491
57261,91494,22970,29617,50902,30095
57262,34066,86243,96713,86044,40622
57263,62669,73555,88325,31827,7582
57264,57152,7657,66255,39599,82599
57265,81809,78034,38652,18174,94859
57266,61937,19076,5267,46300,65362
57267,20366,29645,13207,77070,23404
57268,75296,82473,93881,32908,16197
57269,39916,62141,59428,54586,85691
57270,1009,6724,75512,87641,65504
57271,54952,35208,49258,8957,85642
57272,25680,57830,37142,43549,49725
57273,28389,52598,56863,79400,25196
57274,39306,87206,40655,29889,41237
57275,12262,27838,74158,71056,33308
57276,17691,14735,10592,72968,5381
57277,48853,48400,10371,19150,25877
57278,90783,52620,61358,17010,91075
57279,90572,64223,36318,75735,63731
57280,9888,85409,57209,9306,31993
57281,49426,45095,38803,92039,51509
57282,48950,53346,27142,14711,75041
57283,62383,50577,61037,37245,69328
57284,39806,22929,97,95950,28225
57285,42619,60035,1954,4703,65396
57286,19910,93136,37138,45985,63026
57287,11414,45755,54599,23747,65720
57288,7743,52408,42203,71304,62944
57289,57003,71781,25772,96106,70471
57290,90228,57754,56373,78307,48706
57291,44731,39049,9300,54163,46572
57292,71861,84806,12741,19558,86263
57293,30223,1708,11914,8528,64802
57294,47847,3092,45640,58696,84817
57295,63555,87336,88127,70524,87327
57296,25291,53132,24984,50630,69920
57297,99480,29345,53686,80573,7259
57298,4151,49211,15518,72645,95121
57299,769,66027,65169,35260,73299
57300,56127,66282,65775,87104,76619
57301,94966,99845,42181,49466,28403
57302,9532,62194,70469,36022,91571
57303,46684,60181,43853,68292,27312
57304,95340,66779,93515,90935,18849
57305,77142,18540,43226,8840,42296
57306,22622,95044,75408,45982,97282
57307,4262,18472,3805,35562,16101
57308,47675,38938,55262,4393,97758
57309,8862,1626,47604,74173,87894
57310,89533,51139,40609,24958,68013
57311,81088,66018,47132,78358,60004
57312,68870,12377,65619,11538,59777
57314,17364,24795,23732,24964,52755
57315,23321,54445,44088,32930,10537
57316,7441,69732,66747,74607,69288
57317,96188,43482,87020,73872,33785
57318,12928,4247,47176,53416,37826
57319,7451,61649,40105,12192,12097
57320,6678,61075,80961,66472,42439
57321,91015,21571,94615,59101,70156
57322,79275,56036,32038,26452,96444
57323,54299,52100,70130,66113,70301
57324,54835,9664,1209,43847,84771
57325,71953,96230,43310,43123,38518
57326,3050,2380,51317,44654,6779
57327,79353,66510,59221,94792,67431
57328,37737,8693,11398,87020,46681
57330,66094,98573,6988,71047,37342
57331,30995,25583,12088,3929,72740
57332,73393,12446,12924,72506,32424
57333,1070,15656,68590,61816,36285
57334,88816,62293,52735,43262,74059
57335,66133,52992,70901,73816,60884
57336,1171,59842,57337,95126,47879
57337,59842,57336,1171,11593,29268
57338,82732,53440,14991,92548,72818
57339,22586,58333,45124,45836,7985
57340,13418,30484,46026,93235,39791
57341,18069,50886,80730,13834,25817
57342,93090,33245,1891,87523,55438
57343,21681,40296,83240,32737,33421
57344,21703,92125,61338,92023,35420
57345,54003,10021,23232,6706,75178
57346,95814,54291,61583,56028,84275
57347,16778,45258,44087,48623,68569
57348,22486,62734,34717,34763,94579
57349,50902,44088,81475,21816,59767
57350,25719,50705,83317,11462,58617
57351,21231,41478,57352,40626,33397
57352,83111,57351,35950,75351,9149
57354,96980,32934,49092,72835,54538
57355,49973,2954,49974,91305,6632
57356,21645,89372,75382,48265,71751
57357,69971,89528,1065,53388,54364
57358,23350,95269,18777,49854,45796
57359,16765,63866,46799,92366,4700
57360,94892,94768,76761,75091,28664
57361,68245,29113,5331,14307,46056
57362,34761,1557,85151,79785,88461
57363,80377,67266,39197,47322,28156
57364,62767,33056,11559,21832,61579
57365,33397,41478,40626,70245,80887
57366,70014,67548,67404,6053,80691
57367,35053,58165,6867,2838,79281
57368,86476,63202,3235,41370,45237
57369,33816,58320,44601,85683,48041
57370,15617,29204,77369,54229,45190
57371,10695,34511,23426,26525,10369
57372,43303,47874,355,82817,22996
57373,74969,83354,52740,77182,16480
57374,85509,34810,75439,67450,71425
57375,28661,81085,566,58137,46102
57376,11623,47091,60179,70306,5498
57377,33496,25824,3008,8306,71098
57378,37465,83790,21256,52740,74969
57379,12523,74533,18101,53209,41148
57380,70783,2897,88669,98295,96229
57381,86288,91004,31867,70525,69611
57382,73701,90270,93043,26638,40038
57383,58875,89088,45323,68866,36587
57384,95307,41910,71296,86566,96861
57385,79354,96637,90141,77405,26322
57386,22496,22922,56574,91800,64982
57387,96458,26763,56669,37138,48632
57388,95646,17126,51102,74855,89974
57389,44457,40651,99003,86636,53562
57390,89396,15488,97838,53419,54356
57391,28830,43108,51198,79524,31017
57392,6863,53414,75266,58162,21570
57393,99595,98544,76402,25378,90234
57394,83750,9198,12934,10044,18824
57395,84426,9672,65407,80694,22997
57396,58266,87340,40590,97111,5917
57397,58275,32620,47512,22270,99626
57398,20925,83190,21505,84845,56421
57399,30804,86538,840,69411,35297
57400,32525,1938,31294,72276,46567
57401,76321,42255,57690,29854,75835
57402,30351,27141,17383,32715,84046
57403,11928,38838,39476,13452,96637
57404,2735,71460,94939,35069,21332
57405,50787,91338,91124,69638,1209
57406,23188,85486,69095,44288,29503
57407,27351,1209,43847,84771,41370
57408,83482,32091,43112,55362,96222
57409,36520,27732,47118,9547,21028
57410,71163,42067,84751,87040,25950
57411,1446,36067,81163,49310,67374
57412,42522,80961,3970,87338,486
57413,56051,47556,40959,50411,98219
57414,74683,43094,68461,69629,28915
57415,15163,43215,10114,97877,52913
57416,22758,51342,15873,80137,86714
57417,87717,7535,27657,5132,1864
57418,81805,84736,27276,39812,21382
57419,56989,84094,93190,13817,23289
57420,54501,41883,17779,8709,76509
57421,12787,57745,54445,36577,69878
57422,62705,34835,8618,92954,37217
57423,13783,9162,80339,1299,2876
57424,99858,37799,72558,86431,34386
57425,23856,92968,9691,11285,80366
57426,9686,29692,78322,49680,69589
57427,85803,72977,15337,13484,84461
57428,90679,56877,91196,72336,46525
57429,57560,54538,72835,55119,63354
57430,29601,97575,5893,61919,96688
57431,95643,90761,29827,93878,75664
57432,47030,36364,99735,85238,35171
57433,96101,84333,88589,8330,71269
57434,79311,72429,79404,22824,34094
57435,4945,35548,35776,12007,39696
57436,86298,6369,96356,72586,14310
57437,87157,92857,40676,48100,92856
57438,14210,61230,9033,85479,36773
57439,91457,76510,44226,79845,57286
57440,61025,40212,68739,54236,74163
57441,49750,42849,72463,45541,60369
57442,31055,55650,6330,49218,35173
57443,28839,80899,74019,77283,41656
57444,78657,9095,78317,7894,51494
57445,22993,64329,36887,28802,77141
57446,37961,87694,91834,55902,78311
57447,40056,36771,98065,29228,85306
57448,97745,75297,46760,80832,75399
57449,88947,61618,22354,91393,63780
57450,95126,59501,83802,36639,87320
57451,59210,92452,24985,96456,64127
57452,31852,28527,30543,31616,44411
57453,8429,54356,20680,33229,75695
57454,1209,41370,42656,2647,45654
57455,32739,43618,93476,82353,29656
57456,66772,13558,91879,29761,7718
57457,46353,37144,47110,91821,97215
57458,56980,27173,84357,89995,44088
57459,86046,20213,1639,89843,28067
57460,1694,61029,76641,27139,13712
57461,83708,38617,34498,54817,35710
57462,27253,2740,31891,43054,57095
57463,67186,19449,53825,68752,38158
57464,32300,14775,14035,31599,65432
57465,78987,98314,89724,84221,68520
57466,73960,63638,55997,39325,17316
57467,63095,66557,19937,32299,25120
57468,914,78548,64609,86373,10695
57469,10908,50185,84117,85619,6146
57470,64305,20752,92082,29107,88901
57471,22144,15298,41556,15085,50774
57472,36786,38097,12954,32614,36999
57473,13976,15550,25852,14373,37360
57474,17895,33089,58279,79431,7157
57475,80310,30475,78209,17060,21352
57476,78916,46221,9476,54495,28096
57477,55756,60153,79831,86836,53131
57478,4783,2363,12140,82181,15445
57479,91044,70311,54505,77406,32994
57480,16846,15070,54631,57329,70410
57481,51753,25962,89467,67657,13927
57482,78328,71216,62175,98848,48279
57483,16103,75518,76162,25381,13552
57484,33002,5990,33153,80651,51638
57485,71762,98166,47178,56256,97212
57486,90542,85760,5383,36849,69304
